IStrain,R,Stress,TStrain,Time,X,dIStrain,dR,dX
-0.00045,-0.13405,0.89594,0.00404,20.50440,-2.18942,0.00026,0.07916,1.37641
-0.00044,-0.13341,0.90833,0.00410,20.51241,-2.17833,0.00026,0.07921,1.37700
-0.00044,-0.13278,0.92072,0.00416,20.52042,-2.16724,0.00026,0.07926,1.37758
-0.00044,-0.13214,0.93310,0.00423,20.52842,-2.15614,0.00026,0.07931,1.37815
-0.00044,-0.13150,0.94549,0.00429,20.53643,-2.14504,0.00026,0.07936,1.37872
-0.00044,-0.13086,0.95787,0.00436,20.54444,-2.13394,0.00026,0.07941,1.37928
-0.00043,-0.13022,0.97026,0.00442,20.55244,-2.12283,0.00026,0.07946,1.37984
-0.00043,-0.12958,0.98264,0.00448,20.56045,-2.11172,0.00026,0.07951,1.38038
-0.00043,-0.12894,0.99503,0.00455,20.56845,-2.10060,0.00027,0.07955,1.38093
-0.00043,-0.12830,1.00741,0.00461,20.57646,-2.08948,0.00027,0.07960,1.38146
-0.00043,-0.12766,1.01979,0.00468,20.58447,-2.07836,0.00027,0.07965,1.38199
-0.00042,-0.12702,1.03218,0.00474,20.59247,-2.06723,0.00027,0.07970,1.38251
-0.00042,-0.12638,1.04456,0.00480,20.60048,-2.05609,0.00027,0.07974,1.38303
-0.00042,-0.12573,1.05694,0.00487,20.60849,-2.04496,0.00027,0.07979,1.38354
-0.00042,-0.12509,1.06933,0.00493,20.61649,-2.03382,0.00027,0.07983,1.38405
-0.00041,-0.12445,1.08171,0.00500,20.62450,-2.02267,0.00027,0.07988,1.38455
-0.00041,-0.12381,1.09409,0.00506,20.63251,-2.01152,0.00027,0.07993,1.38504
-0.00041,-0.12316,1.10647,0.00512,20.64051,-2.00037,0.00027,0.07997,1.38553
-0.00041,-0.12252,1.11885,0.00519,20.64852,-1.98921,0.00027,0.08002,1.38602
-0.00041,-0.12187,1.13124,0.00525,20.65653,-1.97805,0.00027,0.08006,1.38649
-0.00040,-0.12123,1.14362,0.00532,20.66453,-1.96689,0.00027,0.08011,1.38697
-0.00040,-0.12058,1.15600,0.00538,20.67254,-1.95573,0.00027,0.08015,1.38743
-0.00040,-0.11994,1.16838,0.00544,20.68054,-1.94456,0.00027,0.08019,1.38790
-0.00040,-0.11929,1.18076,0.00551,20.68855,-1.93338,0.00027,0.08024,1.38835
-0.00040,-0.11865,1.19314,0.00557,20.69656,-1.92221,0.00027,0.08028,1.38880
-0.00039,-0.11800,1.20552,0.00564,20.70456,-1.91102,0.00027,0.08032,1.38925
-0.00039,-0.11736,1.21790,0.00570,20.71257,-1.89984,0.00027,0.08037,1.38969
-0.00039,-0.11671,1.23028,0.00576,20.72058,-1.88865,0.00027,0.08041,1.39013
-0.00039,-0.11606,1.24266,0.00583,20.72858,-1.87746,0.00027,0.08045,1.39056
-0.00038,-0.11541,1.25504,0.00589,20.73659,-1.86627,0.00027,0.08049,1.39099
-0.00038,-0.11477,1.26742,0.00596,20.74460,-1.85507,0.00027,0.08053,1.39141
-0.00038,-0.11412,1.27980,0.00602,20.75260,-1.84388,0.00027,0.08058,1.39182
-0.00038,-0.11347,1.29218,0.00608,20.76061,-1.83267,0.00027,0.08062,1.39224
-0.00038,-0.11282,1.30455,0.00615,20.76861,-1.82147,0.00027,0.08066,1.39264
-0.00037,-0.11217,1.31693,0.00621,20.77662,-1.81026,0.00027,0.08070,1.39305
-0.00037,-0.11152,1.32931,0.00628,20.78463,-1.79905,0.00027,0.08074,1.39345
-0.00037,-0.11087,1.34169,0.00634,20.79263,-1.78783,0.00027,0.08078,1.39384
-0.00037,-0.11022,1.35407,0.00641,20.80064,-1.77662,0.00027,0.08082,1.39423
-0.00037,-0.10957,1.36644,0.00647,20.80865,-1.76539,0.00027,0.08086,1.39461
-0.00036,-0.10892,1.37864,0.00653,20.81665,-1.75417,0.00027,0.08052,1.38830
-0.00036,-0.10827,1.39102,0.00660,20.82466,-1.74295,0.00027,0.08056,1.38869
-0.00036,-0.10762,1.40340,0.00666,20.83267,-1.73172,0.00027,0.08060,1.38907
-0.00036,-0.10697,1.41577,0.00673,20.84067,-1.72049,0.00027,0.08064,1.38945
-0.00035,-0.10632,1.42815,0.00679,20.84868,-1.70925,0.00027,0.08067,1.38983
-0.00035,-0.10566,1.44053,0.00685,20.85669,-1.69802,0.00027,0.08071,1.39020
-0.00035,-0.10501,1.45290,0.00692,20.86469,-1.68678,0.00027,0.08075,1.39057
-0.00035,-0.10436,1.46528,0.00698,20.87270,-1.67553,0.00027,0.08079,1.39093
-0.00035,-0.10371,1.47766,0.00705,20.88070,-1.66429,0.00027,0.08083,1.39129
-0.00034,-0.10305,1.49003,0.00711,20.88871,-1.65304,0.00027,0.08087,1.39165
-0.00034,-0.10240,1.50241,0.00717,20.89672,-1.64179,0.00027,0.08091,1.39200
-0.00034,-0.10175,1.51478,0.00724,20.90472,-1.63054,0.00027,0.08094,1.39235
-0.00034,-0.10109,1.52716,0.00730,20.91273,-1.61929,0.00027,0.08098,1.39269
-0.00033,-0.10044,1.53953,0.00737,20.92074,-1.60803,0.00027,0.08102,1.39303
-0.00033,-0.09978,1.55191,0.00743,20.92874,-1.59677,0.00027,0.08106,1.39337
-0.00033,-0.09913,1.56428,0.00749,20.93675,-1.58551,0.00027,0.08109,1.39370
-0.00033,-0.09847,1.57666,0.00756,20.94476,-1.57425,0.00027,0.08113,1.39403
-0.00033,-0.09782,1.58903,0.00762,20.95276,-1.56298,0.00027,0.08117,1.39436
-0.00032,-0.09716,1.60141,0.00769,20.96077,-1.55171,0.00027,0.08120,1.39468
-0.00032,-0.09650,1.61378,0.00775,20.96878,-1.54044,0.00027,0.08124,1.39500
-0.00032,-0.09585,1.62616,0.00781,20.97678,-1.52917,0.00027,0.08127,1.39532
-0.00032,-0.09519,1.63853,0.00788,20.98479,-1.51790,0.00027,0.08131,1.39563
-0.00032,-0.09453,1.65090,0.00794,20.99279,-1.50662,0.00027,0.08135,1.39594
-0.00031,-0.09388,1.66328,0.00801,21.00080,-1.49534,0.00027,0.08138,1.39625
-0.00031,-0.09322,1.67565,0.00807,21.00881,-1.48406,0.00027,0.08142,1.39655
-0.00031,-0.09256,1.68802,0.00813,21.01681,-1.47278,0.00027,0.08145,1.39685
-0.00031,-0.09190,1.70040,0.00820,21.02482,-1.46149,0.00027,0.08149,1.39715
-0.00030,-0.09125,1.71277,0.00826,21.03283,-1.45020,0.00027,0.08152,1.39744
-0.00030,-0.09059,1.72514,0.00833,21.04083,-1.43892,0.00027,0.08156,1.39773
-0.00030,-0.08993,1.73751,0.00839,21.04884,-1.42763,0.00027,0.08159,1.39802
-0.00030,-0.08927,1.74989,0.00845,21.05685,-1.41633,0.00027,0.08163,1.39830
-0.00030,-0.08861,1.76226,0.00852,21.06485,-1.40504,0.00027,0.08166,1.39858
-0.00029,-0.08795,1.77463,0.00858,21.07286,-1.39374,0.00027,0.08169,1.39886
-0.00029,-0.08729,1.78700,0.00865,21.08086,-1.38244,0.00027,0.08173,1.39914
-0.00029,-0.08663,1.79937,0.00871,21.08887,-1.37114,0.00027,0.08176,1.39941
-0.00029,-0.08597,1.81174,0.00878,21.09688,-1.35984,0.00027,0.08179,1.39968
-0.00028,-0.08531,1.82412,0.00884,21.10488,-1.34854,0.00027,0.08183,1.39995
-0.00028,-0.08465,1.83649,0.00890,21.11289,-1.33723,0.00027,0.08186,1.40021
-0.00028,-0.08399,1.84886,0.00897,21.12090,-1.32593,0.00027,0.08189,1.40047
-0.00028,-0.08333,1.86123,0.00903,21.12890,-1.31462,0.00027,0.08193,1.40073
-0.00028,-0.08267,1.87360,0.00910,21.13691,-1.30331,0.00027,0.08196,1.40099
-0.00027,-0.08201,1.88597,0.00916,21.14492,-1.29199,0.00027,0.08199,1.40124
-0.00027,-0.08134,1.89834,0.00922,21.15292,-1.28068,0.00027,0.08203,1.40149
-0.00027,-0.08068,1.91071,0.00929,21.16093,-1.26937,0.00027,0.08206,1.40174
-0.00027,-0.08002,1.92308,0.00935,21.16894,-1.25805,0.00027,0.08209,1.40198
-0.00026,-0.07936,1.93545,0.00942,21.17694,-1.24673,0.00027,0.08212,1.40223
-0.00026,-0.07869,1.94782,0.00948,21.18495,-1.23541,0.00027,0.08215,1.40247
-0.00026,-0.07803,1.96019,0.00954,21.19295,-1.22409,0.00027,0.08219,1.40271
-0.00026,-0.07737,1.97256,0.00961,21.20096,-1.21277,0.00027,0.08222,1.40294
-0.00026,-0.07670,1.98493,0.00967,21.20897,-1.20144,0.00027,0.08225,1.40317
-0.00025,-0.07604,1.99730,0.00974,21.21697,-1.19012,0.00027,0.08228,1.40341
-0.00025,-0.07538,2.00967,0.00980,21.22498,-1.17879,0.00027,0.08231,1.40363
-0.00025,-0.07471,2.02203,0.00986,21.23299,-1.16746,0.00027,0.08234,1.40386
-0.00025,-0.07405,2.03440,0.00993,21.24099,-1.15613,0.00027,0.08238,1.40408
-0.00024,-0.07338,2.04677,0.00999,21.24900,-1.14480,0.00027,0.08241,1.40431
-0.00024,-0.07272,2.05914,0.01006,21.25701,-1.13347,0.00027,0.08244,1.40453
-0.00024,-0.07205,2.07151,0.01012,21.26501,-1.12213,0.00027,0.08247,1.40474
-0.00024,-0.07139,2.08388,0.01018,21.27302,-1.11080,0.00027,0.08250,1.40496
-0.00024,-0.07072,2.09624,0.01025,21.28102,-1.09946,0.00028,0.08253,1.40517
-0.00023,-0.07006,2.10861,0.01031,21.28903,-1.08812,0.00028,0.08256,1.40538
-0.00023,-0.06939,2.12098,0.01038,21.29704,-1.07678,0.00028,0.08259,1.40559
-0.00023,-0.06872,2.13335,0.01044,21.30504,-1.06544,0.00028,0.08262,1.40580
-0.00023,-0.06806,2.14571,0.01050,21.31305,-1.05410,0.00028,0.08265,1.40600
-0.00022,-0.06739,2.15808,0.01057,21.32106,-1.04276,0.00028,0.08268,1.40621
-0.00022,-0.06672,2.17045,0.01063,21.32906,-1.03141,0.00028,0.08271,1.40641
-0.00022,-0.06606,2.18282,0.01070,21.33707,-1.02007,0.00028,0.08274,1.40661
-0.00022,-0.06539,2.19518,0.01076,21.34508,-1.00872,0.00028,0.08277,1.40680
-0.00022,-0.06472,2.20755,0.01082,21.35308,-0.99737,0.00028,0.08280,1.40700
-0.00021,-0.06405,2.21991,0.01089,21.36109,-0.98602,0.00028,0.08283,1.40719
-0.00021,-0.06339,2.23228,0.01095,21.36910,-0.97467,0.00028,0.08286,1.40738
-0.00021,-0.06272,2.24465,0.01102,21.37710,-0.96332,0.00028,0.08289,1.40757
-0.00021,-0.06205,2.25703,0.01108,21.38511,-0.95197,0.00028,0.08296,1.40853
-0.00020,-0.06138,2.26940,0.01114,21.39311,-0.94062,0.00028,0.08299,1.40869
-0.00020,-0.06071,2.28177,0.01121,21.40112,-0.92926,0.00028,0.08302,1.40886
-0.00020,-0.06004,2.29413,0.01127,21.40913,-0.91791,0.00028,0.08305,1.40903
-0.00020,-0.05937,2.30650,0.01134,21.41713,-0.90655,0.00028,0.08308,1.40919
-0.00020,-0.05870,2.31886,0.01140,21.42514,-0.89520,0.00028,0.08310,1.40935
-0.00019,-0.05803,2.33123,0.01147,21.43315,-0.88384,0.00028,0.08313,1.40951
-0.00019,-0.05736,2.34359,0.01153,21.44115,-0.87248,0.00028,0.08316,1.40967
-0.00019,-0.05669,2.35595,0.01159,21.44916,-0.86112,0.00028,0.08319,1.40982
-0.00019,-0.05602,2.36832,0.01166,21.45717,-0.84976,0.00028,0.08321,1.40998
-0.00018,-0.05535,2.38068,0.01172,21.46517,-0.83840,0.00028,0.08324,1.41013
-0.00018,-0.05468,2.39305,0.01179,21.47318,-0.82703,0.00028,0.08327,1.41028
-0.00018,-0.05401,2.40541,0.01185,21.48118,-0.81567,0.00028,0.08330,1.41043
-0.00018,-0.05334,2.41778,0.01191,21.48919,-0.80431,0.00028,0.08332,1.41058
-0.00018,-0.05267,2.43014,0.01198,21.49720,-0.79294,0.00028,0.08335,1.41073
-0.00017,-0.05200,2.44250,0.01204,21.50520,-0.78157,0.00028,0.08338,1.41087
-0.00017,-0.05133,2.45487,0.01211,21.51321,-0.77021,0.00028,0.08341,1.41102
-0.00017,-0.05065,2.46723,0.01217,21.52122,-0.75884,0.00028,0.08343,1.41116
-0.00017,-0.04998,2.47959,0.01223,21.52922,-0.74747,0.00028,0.08346,1.41130
-0.00016,-0.04931,2.49196,0.01230,21.53723,-0.73610,0.00028,0.08349,1.41144
-0.00016,-0.04864,2.50432,0.01236,21.54524,-0.72473,0.00028,0.08351,1.41158
-0.00016,-0.04796,2.51668,0.01243,21.55324,-0.71336,0.00028,0.08354,1.41171
-0.00016,-0.04729,2.52904,0.01249,21.56125,-0.70199,0.00028,0.08357,1.41185
-0.00016,-0.04662,2.54141,0.01255,21.56926,-0.69062,0.00028,0.08359,1.41198
-0.00015,-0.04595,2.55377,0.01262,21.57726,-0.67924,0.00028,0.08362,1.41212
-0.00015,-0.04527,2.56613,0.01268,21.58527,-0.66787,0.00028,0.08365,1.41225
-0.00015,-0.04460,2.57849,0.01275,21.59327,-0.65649,0.00028,0.08367,1.41238
-0.00015,-0.04392,2.59086,0.01281,21.60128,-0.64512,0.00028,0.08370,1.41251
-0.00014,-0.04325,2.60322,0.01287,21.60929,-0.63374,0.00028,0.08372,1.41264
-0.00014,-0.04258,2.61558,0.01294,21.61729,-0.62236,0.00028,0.08375,1.41276
-0.00014,-0.04190,2.62794,0.01300,21.62530,-0.61099,0.00028,0.08378,1.41289
-0.00014,-0.04123,2.64030,0.01307,21.63331,-0.59961,0.00028,0.08380,1.41301
-0.00014,-0.04055,2.65266,0.01313,21.64131,-0.58823,0.00028,0.08383,1.41313
-0.00013,-0.03988,2.66503,0.01319,21.64932,-0.57685,0.00028,0.08385,1.41326
-0.00013,-0.03920,2.67739,0.01326,21.65733,-0.56547,0.00028,0.08388,1.41338
-0.00013,-0.03853,2.68975,0.01332,21.66533,-0.55409,0.00028,0.08391,1.41350
-0.00013,-0.03785,2.70211,0.01339,21.67334,-0.54271,0.00028,0.08393,1.41361
-0.00012,-0.03718,2.71447,0.01345,21.68135,-0.53133,0.00028,0.08396,1.41373
-0.00012,-0.03650,2.72683,0.01351,21.68935,-0.51994,0.00028,0.08398,1.41385
-0.00012,-0.03582,2.73919,0.01358,21.69736,-0.50856,0.00028,0.08401,1.41396
-0.00012,-0.03515,2.75155,0.01364,21.70536,-0.49718,0.00028,0.08403,1.41408
-0.00011,-0.03447,2.76391,0.01371,21.71337,-0.48579,0.00028,0.08406,1.41419
-0.00011,-0.03380,2.77627,0.01377,21.72138,-0.47441,0.00028,0.08409,1.41430
-0.00011,-0.03312,2.78863,0.01384,21.72938,-0.46302,0.00028,0.08411,1.41441
-0.00011,-0.03244,2.80099,0.01390,21.73739,-0.45164,0.00028,0.08414,1.41452
-0.00011,-0.03176,2.81335,0.01396,21.74540,-0.44025,0.00028,0.08416,1.41463
-0.00010,-0.03109,2.82571,0.01403,21.75340,-0.42887,0.00028,0.08419,1.41474
-0.00010,-0.03041,2.83807,0.01409,21.76141,-0.41748,0.00028,0.08421,1.41485
-0.00010,-0.02973,2.85043,0.01416,21.76942,-0.40609,0.00028,0.08424,1.41496
-0.00010,-0.02905,2.86279,0.01422,21.77742,-0.39470,0.00028,0.08426,1.41506
-0.00009,-0.02838,2.87515,0.01428,21.78543,-0.38331,0.00028,0.08429,1.41517
-0.00009,-0.02770,2.88751,0.01435,21.79343,-0.37192,0.00028,0.08431,1.41527
-0.00009,-0.02702,2.89945,0.01441,21.80144,-0.36053,0.00028,0.08344,1.39997
-0.00009,-0.02634,2.91181,0.01448,21.80945,-0.34914,0.00028,0.08346,1.40011
-0.00009,-0.02566,2.92417,0.01454,21.81745,-0.33775,0.00028,0.08349,1.40025
-0.00008,-0.02498,2.93653,0.01460,21.82546,-0.32636,0.00028,0.08352,1.40039
-0.00008,-0.02430,2.94889,0.01467,21.83347,-0.31497,0.00028,0.08355,1.40053
-0.00008,-0.02362,2.96125,0.01473,21.84147,-0.30358,0.00028,0.08357,1.40066
-0.00008,-0.02294,2.97361,0.01480,21.84948,-0.29219,0.00028,0.08360,1.40080
-0.00007,-0.02226,2.98597,0.01486,21.85749,-0.28080,0.00028,0.08363,1.40094
-0.00007,-0.02158,2.99832,0.01492,21.86549,-0.26940,0.00028,0.08365,1.40107
-0.00007,-0.02090,3.01068,0.01499,21.87350,-0.25801,0.00028,0.08368,1.40121
-0.00007,-0.02022,3.02304,0.01505,21.88151,-0.24662,0.00028,0.08371,1.40135
-0.00007,-0.01954,3.03540,0.01512,21.88951,-0.23522,0.00028,0.08373,1.40148
-0.00006,-0.01886,3.04776,0.01518,21.89752,-0.22383,0.00028,0.08376,1.40161
-0.00006,-0.01818,3.06012,0.01524,21.90552,-0.21243,0.00028,0.08379,1.40175
-0.00006,-0.01750,3.07248,0.01531,21.91353,-0.20104,0.00028,0.08381,1.40188
-0.00006,-0.01682,3.08484,0.01537,21.92154,-0.18964,0.00028,0.08384,1.40202
-0.00005,-0.01614,3.09720,0.01544,21.92954,-0.17825,0.00028,0.08387,1.40215
-0.00005,-0.01546,3.10955,0.01550,21.93755,-0.16685,0.00028,0.08389,1.40228
-0.00005,-0.01478,3.12191,0.01556,21.94556,-0.15546,0.00028,0.08392,1.40241
-0.00005,-0.01409,3.13427,0.01563,21.95356,-0.14406,0.00028,0.08395,1.40255
-0.00004,-0.01341,3.14663,0.01569,21.96157,-0.13266,0.00028,0.08397,1.40268
-0.00004,-0.01273,3.15899,0.01576,21.96958,-0.12126,0.00028,0.08400,1.40281
-0.00004,-0.01205,3.17134,0.01582,21.97758,-0.10987,0.00028,0.08403,1.40294
-0.00004,-0.01137,3.18370,0.01588,21.98559,-0.09847,0.00028,0.08406,1.40308
-0.00004,-0.01068,3.19606,0.01595,21.99359,-0.08707,0.00028,0.08408,1.40321
-0.00003,-0.01000,3.20842,0.01601,22.00160,-0.07567,0.00028,0.08411,1.40334
-0.00003,-0.00932,3.22077,0.01608,22.00961,-0.06428,0.00028,0.08414,1.40347
-0.00003,-0.00863,3.23313,0.01614,22.01761,-0.05288,0.00028,0.08416,1.40360
-0.00003,-0.00795,3.24549,0.01620,22.02562,-0.04148,0.00028,0.08419,1.40373
-0.00002,-0.00727,3.25785,0.01627,22.03363,-0.03008,0.00028,0.08422,1.40386
-0.00002,-0.00658,3.27020,0.01633,22.04163,-0.01868,0.00028,0.08424,1.40400
-0.00002,-0.00590,3.28256,0.01640,22.04964,-0.00728,0.00028,0.08427,1.40411
-0.00002,-0.00522,3.29491,0.01646,22.05765,0.00412,0.00028,0.08429,1.40408
-0.00002,-0.00453,3.30726,0.01653,22.06565,0.01552,0.00028,0.08430,1.40401
-0.00001,-0.00385,3.31962,0.01659,22.07366,0.02692,0.00028,0.08432,1.40393
-0.00001,-0.00316,3.33197,0.01665,22.08167,0.03832,0.00028,0.08433,1.40385
-0.00001,-0.00248,3.34432,0.01672,22.08967,0.04972,0.00028,0.08434,1.40377
-0.00001,-0.00179,3.35667,0.01678,22.09768,0.06112,0.00028,0.08436,1.40369
-0.00000,-0.00111,3.36902,0.01685,22.10568,0.07252,0.00028,0.08437,1.40361
-0.00000,-0.00042,3.38137,0.01691,22.11369,0.08392,0.00028,0.08439,1.40353
0.00000,0.00026,3.39372,0.01697,22.12170,0.09533,0.00028,0.08440,1.40345
0.00000,0.00095,3.40607,0.01704,22.12970,0.10673,0.00028,0.08442,1.40337
0.00001,0.00163,3.41842,0.01710,22.13771,0.11813,0.00028,0.08443,1.40329
0.00001,0.00232,3.43077,0.01717,22.14572,0.12953,0.00028,0.08445,1.40321
0.00001,0.00300,3.44312,0.01723,22.15372,0.14093,0.00028,0.08446,1.40314
0.00001,0.00369,3.45547,0.01729,22.16173,0.15234,0.00028,0.08448,1.40306
0.00001,0.00438,3.46782,0.01736,22.16974,0.16374,0.00028,0.08449,1.40298
0.00002,0.00506,3.48017,0.01742,22.17774,0.17514,0.00028,0.08450,1.40290
0.00002,0.00575,3.49252,0.01749,22.18575,0.18654,0.00028,0.08452,1.40282
0.00002,0.00644,3.50487,0.01755,22.19376,0.19794,0.00028,0.08453,1.40274
0.00002,0.00712,3.51722,0.01761,22.20176,0.20935,0.00028,0.08455,1.40266
0.00003,0.00781,3.52957,0.01768,22.20977,0.22075,0.00028,0.08456,1.40258
0.00003,0.00850,3.54192,0.01774,22.21777,0.23215,0.00028,0.08458,1.40250
0.00003,0.00919,3.55427,0.01781,22.22578,0.24356,0.00028,0.08459,1.40242
0.00003,0.00987,3.56661,0.01787,22.23379,0.25496,0.00028,0.08461,1.40235
0.00004,0.01056,3.57896,0.01793,22.24179,0.26636,0.00028,0.08462,1.40227
0.00004,0.01125,3.59131,0.01800,22.24980,0.27777,0.00028,0.08464,1.40219
0.00004,0.01194,3.60366,0.01806,22.25781,0.28917,0.00028,0.08465,1.40211
0.00004,0.01263,3.61601,0.01813,22.26581,0.30057,0.00028,0.08467,1.40203
0.00004,0.01331,3.62836,0.01819,22.27382,0.31198,0.00028,0.08468,1.40195
0.00005,0.01400,3.64071,0.01825,22.28183,0.32338,0.00028,0.08469,1.40187
0.00005,0.01469,3.65306,0.01832,22.28983,0.33478,0.00028,0.08471,1.40179
0.00005,0.01538,3.66540,0.01838,22.29784,0.34619,0.00028,0.08472,1.40171
0.00005,0.01607,3.67775,0.01845,22.30584,0.35759,0.00028,0.08474,1.40163
0.00006,0.01676,3.69053,0.01851,22.31385,0.36900,0.00029,0.08567,1.41707
0.00006,0.01745,3.70288,0.01857,22.32186,0.38040,0.00029,0.08569,1.41703
0.00006,0.01814,3.71523,0.01864,22.32986,0.39180,0.00029,0.08571,1.41699
0.00006,0.01883,3.72758,0.01870,22.33787,0.40321,0.00029,0.08572,1.41694
0.00007,0.01952,3.73993,0.01877,22.34588,0.41461,0.00029,0.08574,1.41690
0.00007,0.02021,3.75228,0.01883,22.35388,0.42602,0.00029,0.08576,1.41686
0.00007,0.02090,3.76463,0.01890,22.36189,0.43742,0.00029,0.08578,1.41681
0.00007,0.02159,3.77698,0.01896,22.36990,0.44882,0.00029,0.08579,1.41677
0.00007,0.02228,3.78932,0.01902,22.37790,0.46023,0.00029,0.08581,1.41672
0.00008,0.02297,3.80167,0.01909,22.38591,0.47163,0.00029,0.08583,1.41668
0.00008,0.02366,3.81402,0.01915,22.39392,0.48304,0.00029,0.08584,1.41663
0.00008,0.02435,3.82637,0.01922,22.40192,0.49444,0.00029,0.08586,1.41659
0.00008,0.02504,3.83872,0.01928,22.40993,0.50585,0.00029,0.08588,1.41654
0.00009,0.02573,3.85106,0.01934,22.41793,0.51725,0.00029,0.08589,1.41650
0.00009,0.02642,3.86341,0.01941,22.42594,0.52865,0.00029,0.08591,1.41645
0.00009,0.02712,3.87576,0.01947,22.43395,0.54006,0.00029,0.08593,1.41641
0.00009,0.02781,3.88811,0.01954,22.44195,0.55146,0.00029,0.08595,1.41636
0.00009,0.02850,3.90046,0.01960,22.44996,0.56287,0.00029,0.08596,1.41631
0.00010,0.02919,3.91280,0.01966,22.45797,0.57427,0.00029,0.08598,1.41627
0.00010,0.02988,3.92515,0.01973,22.46597,0.58567,0.00029,0.08600,1.41622
0.00010,0.03058,3.93750,0.01979,22.47398,0.59708,0.00029,0.08601,1.41617
0.00010,0.03127,3.94984,0.01986,22.48199,0.60848,0.00029,0.08603,1.41613
0.00011,0.03196,3.96219,0.01992,22.48999,0.61989,0.00029,0.08605,1.41608
0.00011,0.03265,3.97454,0.01998,22.49800,0.63129,0.00029,0.08606,1.41603
0.00011,0.03335,3.98689,0.02005,22.50600,0.64270,0.00029,0.08608,1.41598
0.00011,0.03404,3.99923,0.02011,22.51401,0.65410,0.00029,0.08610,1.41593
0.00012,0.03473,4.01158,0.02018,22.52202,0.66550,0.00029,0.08611,1.41589
0.00012,0.03543,4.02393,0.02024,22.53002,0.67691,0.00029,0.08613,1.41584
0.00012,0.03612,4.03627,0.02030,22.53803,0.68831,0.00029,0.08615,1.41579
0.00012,0.03681,4.04862,0.02037,22.54604,0.69972,0.00029,0.08617,1.41574
0.00013,0.03751,4.06096,0.02043,22.55404,0.71112,0.00029,0.08618,1.41569
0.00013,0.03820,4.07331,0.02050,22.56205,0.72252,0.00029,0.08620,1.41564
0.00013,0.03890,4.08566,0.02056,22.57006,0.73393,0.00029,0.08622,1.41559
0.00013,0.03959,4.09800,0.02062,22.57806,0.74533,0.00029,0.08623,1.41554
0.00013,0.04029,4.11035,0.02069,22.58607,0.75673,0.00029,0.08625,1.41549
0.00014,0.04098,4.12269,0.02075,22.59408,0.76814,0.00029,0.08627,1.41544
0.00014,0.04168,4.13504,0.02082,22.60208,0.77954,0.00029,0.08628,1.41539
0.00014,0.04237,4.14739,0.02088,22.61009,0.79094,0.00029,0.08630,1.41534
0.00014,0.04307,4.15973,0.02094,22.61809,0.80235,0.00029,0.08632,1.41529
0.00015,0.04376,4.17208,0.02101,22.62610,0.81375,0.00029,0.08633,1.41524
0.00015,0.04446,4.18442,0.02107,22.63411,0.82515,0.00029,0.08635,1.41519
0.00015,0.04515,4.19677,0.02114,22.64211,0.83656,0.00029,0.08637,1.41514
0.00015,0.04585,4.20911,0.02120,22.65012,0.84796,0.00029,0.08638,1.41509
0.00016,0.04654,4.22146,0.02127,22.65813,0.85936,0.00029,0.08640,1.41504
0.00016,0.04724,4.23380,0.02133,22.66613,0.87076,0.00029,0.08642,1.41498
0.00016,0.04794,4.24615,0.02139,22.67414,0.88217,0.00029,0.08643,1.41493
0.00016,0.04863,4.25849,0.02146,22.68215,0.89357,0.00029,0.08645,1.41488
0.00016,0.04933,4.27084,0.02152,22.69015,0.90497,0.00029,0.08647,1.41483
0.00017,0.05003,4.28318,0.02159,22.69816,0.91637,0.00029,0.08649,1.41478
0.00017,0.05072,4.29552,0.02165,22.70616,0.92778,0.00029,0.08650,1.41472
0.00017,0.05142,4.30787,0.02171,22.71417,0.93918,0.00029,0.08652,1.41467
0.00017,0.05212,4.32021,0.02178,22.72218,0.95058,0.00029,0.08654,1.41462
0.00018,0.05282,4.33256,0.02184,22.73018,0.96198,0.00029,0.08655,1.41457
0.00018,0.05351,4.34490,0.02191,22.73819,0.97339,0.00029,0.08657,1.41451
0.00018,0.05421,4.35722,0.02197,22.74620,0.98479,0.00029,0.08654,1.41367
0.00018,0.05491,4.36957,0.02203,22.75420,0.99619,0.00029,0.08655,1.41360
0.00019,0.05561,4.38191,0.02210,22.76221,1.00759,0.00029,0.08657,1.41353
0.00019,0.05630,4.39425,0.02216,22.77022,1.01899,0.00029,0.08659,1.41346
0.00019,0.05700,4.40659,0.02223,22.77822,1.03039,0.00029,0.08660,1.41339
0.00019,0.05770,4.41894,0.02229,22.78623,1.04179,0.00029,0.08662,1.41332
0.00019,0.05840,4.43128,0.02235,22.79424,1.05319,0.00029,0.08663,1.41325
0.00020,0.05910,4.44362,0.02242,22.80224,1.06460,0.00029,0.08665,1.41318
0.00020,0.05980,4.45597,0.02248,22.81025,1.07600,0.00029,0.08667,1.41310
0.00020,0.06050,4.46831,0.02255,22.81825,1.08740,0.00029,0.08668,1.41303
0.00020,0.06120,4.48065,0.02261,22.82626,1.09880,0.00029,0.08670,1.41296
0.00021,0.06190,4.49299,0.02267,22.83427,1.11020,0.00029,0.08671,1.41289
0.00021,0.06259,4.50533,0.02274,22.84227,1.12160,0.00029,0.08673,1.41282
0.00021,0.06329,4.51768,0.02280,22.85028,1.13300,0.00029,0.08674,1.41275
0.00021,0.06399,4.53002,0.02287,22.85829,1.14440,0.00029,0.08676,1.41268
0.00022,0.06469,4.54236,0.02293,22.86629,1.15580,0.00029,0.08678,1.41260
0.00022,0.06539,4.55470,0.02299,22.87430,1.16720,0.00029,0.08679,1.41253
